1,1,32000,1000,4,6.2335937494408205
1,1,3200,1000,5,6.165795494605687
1,1,3200,1000,6,6.08175230767174
1,1,3200,1000,7,6.133468091404499
1,1,320,1000,9,6.170091223963054
1,1,32000,1000,6,6.07678735915469
1,1,3200,1000,8,6.249485044599414
1,1,320,1000,4,6.239465650634165
1,1,32000,1000,3,6.19299528168118
1,1,32000,1000,9,6.221891730849772
1,1,32000,1000,0,6.13468867045693
1,1,32000,1000,1,6.02794876587152
1,1,3200,1000,3,6.213332089500265
1,1,3200,1000,1,5.985407864513143
1,1,32000,1000,2,6.261476612474336
1,1,320,1000,5,6.243197193988789
1,1,32000,1000,8,6.236370730171026
1,1,3200,1000,4,6.207711372557856
1,1,3200,1000,0,6.249092912240128
1,1,320,1000,2,6.303312846084855
1,1,3200,1000,2,6.276890322051485
1,1,320,1000,0,6.217273745710932
1,1,320000,1000,0,6.146790619312334
1,1,320,1000,6,6.1492884203157
1,1,320,1000,7,6.156757973817005
1,1,320,1000,3,6.2484227180114225
1,1,32000,1000,7,6.162548617669571
1,1,320,1000,1,5.995684453800348
1,1,3200,1000,9,6.1800379815567545
1,1,32000,1000,5,6.250878534619101
1,1,320,1000,8,6.263876408084649
1,1,320000,1000,1,6.010312378015598
1,2,320,1000,0,6.28976009583345
1,2,320,1000,2,6.296595945018938
1,2,3200,1000,4,6.416990722718079
1,2,320,1000,1,6.0463670257637965
1,2,3200,1000,0,6.344884944452933
1,2,320,1000,8,6.302054655412319
1,2,320,1000,5,6.3542012413647635
1,2,320,1000,7,6.216343476544806
1,2,320,1000,6,6.159583614000455
1,2,3200,1000,1,6.224392501511297
1,2,320,1000,3,6.291232445454269
1,2,320,1000,9,6.221352984493888
1,2,320,1000,4,6.244567854106999
1,2,3200,1000,8,6.371296194246948
1,2,3200,1000,5,6.324520157300671
1,2,3200,1000,7,6.423150043733724
1,1,320000,1000,2,6.226761068235153
1,2,3200,1000,2,6.48813877925762
1,2,3200,1000,3,6.464041047383307
1,1,320000,1000,5,6.253349151328532
1,1,320000,1000,4,6.263874459539091
1,2,3200,1000,6,6.275598093536016
1,1,320000,1000,6,6.116289139241375
1,1,320000,1000,7,6.222707177139632
1,2,32000,1000,1,6.522553687503486
1,2,32000,1000,0,6.607255225862287
1,2,3200,1000,9,6.349173639204128
1,1,320000,1000,8,6.189897384615725
1,2,32000,1000,3,6.7261866260934235
1,2,32000,1000,2,6.731490572738829
1,1,320000,1000,9,6.137021819390363
1,1,320000,1000,3,6.283249830036542
1,2,32000,1000,5,6.6806280880105255
1,2,32000,1000,4,6.644266482414317
1,2,32000,1000,6,6.553643378440258
1,3,320,1000,0,6.284587602852427
1,3,320,1000,3,6.236776058789678
1,2,32000,1000,7,6.643631978638785
1,2,32000,1000,8,6.583128680424038
1,3,320,1000,7,6.234473406668061
1,3,320,1000,4,6.203973465493147
1,2,32000,1000,9,6.599806363717465
1,3,3200,1000,1,6.257041260408079
1,3,320,1000,6,6.2350493108929985
1,3,320,1000,1,6.155873212760312
1,3,320,1000,8,6.269805839437135
1,3,3200,1000,2,6.456292087005976
1,3,3200,1000,4,6.361306997513405
1,3,320,1000,2,6.339136337253206
1,3,320,1000,5,6.366360643331444
1,3,3200,1000,5,6.332209299632771
1,3,320,1000,9,6.21394954369495
1,3,3200,1000,0,6.255765411275475
1,3,3200,1000,3,6.339449779985063
1,2,320000,1000,4,6.72077135139165
1,2,320000,1000,3,6.753697207277396
1,2,320000,1000,1,6.601996864329767
1,2,320000,1000,7,6.688811581407608
1,2,320000,1000,0,6.607386976029373
1,2,320000,1000,2,6.7279061325368135
1,2,320000,1000,8,6.637253651563447
1,2,320000,1000,5,6.75271452908552
1,2,320000,1000,6,6.622315760448442
1,2,320000,1000,9,6.626564842544683
1,3,3200,1000,6,6.309066495929074
1,3,3200,1000,8,6.3305779901562635
1,3,3200,1000,7,6.3368056640559915
1,3,3200,1000,9,6.332641591812211
1,3,32000,1000,0,6.627060784468467
1,3,32000,1000,3,6.713066466625907
1,3,32000,1000,2,6.7419645172433675
1,3,32000,1000,1,6.55022291327964
1,3,32000,1000,6,6.613943916956065
1,3,32000,1000,4,6.712655502769366
1,3,32000,1000,7,6.679701625179907
1,3,32000,1000,5,6.661126116072543
1,3,32000,1000,8,6.624591287421064
1,3,32000,1000,9,6.655755864073852
1,4,320,1000,0,6.216939247307144
1,4,320,1000,1,6.104443090774252
1,3,320000,1000,0,6.733969873530847
1,4,320,1000,3,6.216562829938107
1,3,320000,1000,1,6.668050230756344
1,4,320,1000,2,6.258799175265943
1,3,320000,1000,4,6.800395294337102
1,4,320,1000,4,6.234892839300033
1,4,320,1000,6,6.212105076156134
1,4,320,1000,5,6.37513995812091
1,3,320000,1000,3,6.7613496563843345
1,3,320000,1000,8,6.719390494552835
1,4,320,1000,7,6.255141459603341
1,3,320000,1000,2,6.860097455806431
1,3,320000,1000,5,6.776257178250475
1,3,320000,1000,6,6.722025004826214
1,3,320000,1000,7,6.797210243356577
1,3,320000,1000,9,6.697943806632559
1,4,320,1000,8,6.205269221333992
1,4,3200,1000,0,6.108587774603934
1,4,320,1000,9,6.209566737713907
1,4,3200,1000,1,6.007795126172801
1,4,3200,1000,3,6.22864336403931
1,4,3200,1000,2,6.219149415536515
1,4,3200,1000,6,6.115615100341371
1,4,3200,1000,5,6.18467311516438
1,4,3200,1000,9,6.156328491810995
1,4,3200,1000,7,6.086878336528675
1,4,3200,1000,4,6.20007425068643
1,4,3200,1000,8,6.231962210232814
1,4,32000,1000,1,6.524373562940638
1,4,32000,1000,0,6.600767039443852
1,4,32000,1000,3,6.693592854822718
1,4,32000,1000,4,6.664775205427549
1,4,32000,1000,2,6.635131235647645
1,4,32000,1000,5,6.604564101891094
1,4,32000,1000,8,6.519864486260443
1,4,32000,1000,7,6.703511216886934
1,4,32000,1000,6,6.61397930317635
1,4,32000,1000,9,6.572141477486042
1,4,320000,1000,0,6.746496612238843
1,4,320000,1000,3,6.850799058875372
1,4,320000,1000,1,6.716765259236517
1,4,320000,1000,4,6.8656584978922925
1,4,320000,1000,5,6.815184545684331
1,4,320000,1000,2,6.822051149731424
1,4,320000,1000,6,6.771563713386499
1,4,320000,1000,8,6.742500850186925
1,4,320000,1000,9,6.765896420490669
1,4,320000,1000,7,6.804143458806638
1,5,320,1000,1,6.046860965889421
1,5,320,1000,0,6.082241386429856
1,5,320,1000,2,6.221284234453304
1,5,320,1000,3,6.238923584678504
1,5,320,1000,4,6.087256020902245
1,5,320,1000,6,6.170716619327066
1,5,320,1000,8,6.174223197074777
1,5,320,1000,5,6.172278368949637
1,5,320,1000,7,6.266412974432721
1,5,3200,1000,0,6.242076572194425
1,5,320,1000,9,6.197912423454991
1,5,3200,1000,1,6.16368833206772
1,5,3200,1000,2,6.351663143030106
1,5,3200,1000,3,6.475747930148333
1,5,3200,1000,4,6.276430895170168
1,5,3200,1000,5,6.291510313915094
1,5,3200,1000,6,6.184749847390531
1,5,3200,1000,7,6.239423484491658
1,5,3200,1000,8,6.342175506156846
1,5,3200,1000,9,6.224029954538044
1,5,32000,1000,1,6.547696819471119
1,5,32000,1000,0,6.6343575753163275
1,5,32000,1000,3,6.713045496751874
1,5,32000,1000,2,6.642445080241213
1,5,32000,1000,4,6.7184093900212325
1,5,32000,1000,6,6.5661989126743245
1,5,32000,1000,8,6.610087830692025
1,5,32000,1000,5,6.652619714220438
1,5,32000,1000,9,6.639938305586093
1,5,32000,1000,7,6.697882003591693
1,5,320000,1000,1,6.869991064643261
1,5,320000,1000,0,6.897568775758029
1,5,320000,1000,3,7.001021513161533
1,5,320000,1000,4,6.985213303374689
1,5,320000,1000,2,6.980324320542752
1,6,320,1000,0,6.101328293328015
1,5,320000,1000,5,6.970092916280388
1,6,320,1000,2,6.252196627780053
1,6,320,1000,1,6.064492526026141
1,6,320,1000,3,6.235220271516276
1,5,320000,1000,6,6.90018273871244
1,5,320000,1000,8,6.881125043556245
1,5,320000,1000,7,6.947921082428702
1,6,320,1000,4,6.085796532141238
1,5,320000,1000,9,6.888917088915352
1,6,320,1000,5,6.124994297631682
1,6,320,1000,6,6.1158718436210915
1,6,320,1000,7,6.272280671659857
1,6,320,1000,9,6.183000114247226
1,6,320,1000,8,6.202026453667404
1,6,3200,1000,0,6.313080172891616
1,6,3200,1000,1,6.16084072787125
1,6,3200,1000,3,6.418036930486754
1,6,3200,1000,2,6.444476043769362
1,6,3200,1000,4,6.3859850085556085
1,6,3200,1000,5,6.307880071971468
1,6,3200,1000,6,6.222020446116094
1,6,3200,1000,7,6.280811104284834
1,6,3200,1000,8,6.203513081756188
1,6,3200,1000,9,6.227495144062293
1,6,32000,1000,0,6.729580533389255
1,6,32000,1000,1,6.588758881885904
1,6,32000,1000,2,6.749224053364675
1,6,32000,1000,3,6.806741353299347
1,6,32000,1000,5,6.770374555007746
1,6,32000,1000,4,6.7642529042597355
1,6,32000,1000,6,6.60643092974344
1,6,32000,1000,7,6.675032735007447
1,6,32000,1000,8,6.697150202413655
1,6,32000,1000,9,6.683258511985118
1,6,320000,1000,0,6.992924524228467
1,6,320000,1000,2,7.0517187660651235
1,6,320000,1000,1,6.964881465355018
1,7,320,1000,0,6.1000375801383475
1,7,320,1000,1,6.084563005483554
1,6,320000,1000,4,7.049830889018259
1,6,320000,1000,5,7.029286293887359
1,6,320000,1000,3,7.0922969250194
1,7,320,1000,2,6.234371655881312
1,6,320000,1000,6,7.047191456754804
1,6,320000,1000,9,7.020216002257349
1,7,320,1000,3,6.239343594208913
